"","Date","GameID","Drive","qtr","down","time","TimeUnder","TimeSecs","PlayTimeDiff","SideofField","yrdln","yrdline100","ydstogo","ydsnet","GoalToGo","FirstDown","posteam","DefensiveTeam","desc","PlayAttempted","Yards.Gained","sp","Touchdown","ExPointResult","TwoPointConv","DefTwoPoint","Safety","Onsidekick","PuntResult","PlayType","Passer","Passer_ID","PassAttempt","PassOutcome","PassLength","AirYards","YardsAfterCatch","QBHit","PassLocation","InterceptionThrown","Interceptor","Rusher","Rusher_ID","RushAttempt","RunLocation","RunGap","Receiver","Receiver_ID","Reception","ReturnResult","Returner","BlockingPlayer","Tackler1","Tackler2","FieldGoalResult","FieldGoalDistance","Fumble","RecFumbTeam","RecFumbPlayer","Sack","Challenge.Replay","ChalReplayResult","Accepted.Penalty","PenalizedTeam","PenaltyType","PenalizedPlayer","Penalty.Yards","PosTeamScore","DefTeamScore","ScoreDiff","AbsScoreDiff","HomeTeam","AwayTeam","Timeout_Indicator","Timeout_Team","posteam_timeouts_pre","HomeTimeouts_Remaining_Pre","AwayTimeouts_Remaining_Pre","HomeTimeouts_Remaining_Post","AwayTimeouts_Remaining_Post","No_Score_Prob","Opp_Field_Goal_Prob","Opp_Safety_Prob","Opp_Touchdown_Prob","Field_Goal_Prob","Safety_Prob","Touchdown_Prob","ExPoint_Prob","TwoPoint_Prob","ExpPts","EPA","airEPA","yacEPA","Home_WP_pre","Away_WP_pre","Home_WP_post","Away_WP_post","Win_Prob","WPA"
"1",2010-02-07,"2010020700",1,1,NA,"15:00",15,3600,0,"IND",30,30,0,0,0,NA,"NO","IND","P.McAfee kicks 67 yards from IND 30 to NO 3. C.Roby to NO 23 for 20 yards (A.Francisco).",1,20,0,0,NA,NA,NA,0,0,NA,"Kickoff",NA,"None",0,NA,NA,0,0,0,NA,0,NA,NA,"None",0,NA,NA,NA,"None",0,NA,"C.Roby",NA,"A.Francisco",NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,"IND","NO",0,"None",3,3,3,3,3,0.00113458114017243,0.180621394958124,0.00623101227344075,0.293309278407024,0.200382438005826,0.00400483174310272,0.314316463472311,0,0,0.201881063539439,0.303249094420555,NA,NA,0.514583590150593,0.485416409849407,0.505276432956308,0.494723567043692,0.485416409849407,0.00930715719428493
"2",2010-02-07,"2010020700",1,1,"1","14:55",15,3595,5,"NO",23,77,10,2,0,0,"NO","IND","(14:55) P.Thomas up the middle to NO 25 for 2 yards (K.Hayden).",1,2,0,0,NA,NA,NA,0,0,NA,"Run",NA,"None",0,NA,NA,0,0,0,NA,0,NA,"P.Thomas","00-0024813",1,"middle",NA,NA,"None",0,NA,NA,NA,"K.Hayden",NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,"IND","NO",0,"None",3,3,3,3,3,0.00109884725926263,0.170457293372473,0.00493502888636051,0.276349398823303,0.212260106723304,0.00405154142074762,0.33084778351455,0,0,0.505130157959994,-0.380015988420146,NA,NA,0.505276432956308,0.494723567043692,0.515004905343324,0.484995094656676,0.494723567043692,-0.0097284723870163
"3",2010-02-07,"2010020700",1,1,"2","14:22",15,3562,33,"NO",25,75,8,8,0,0,"NO","IND","(14:22) D.Brees pass short left to P.Thomas to NO 31 for 6 yards (G.Brackett, K.Hayden).",1,6,0,0,NA,NA,NA,0,0,NA,"Pass","D.Brees","00-0020531",1,"Complete","Short",-2,8,0,"left",0,NA,NA,"None",0,NA,NA,"P.Thomas","00-0024813",1,NA,NA,NA,"G.Brackett","K.Hayden",NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,"IND","NO",0,"None",3,3,3,3,3,0.00124984478289479,0.184320435075219,0.00471886833822145,0.297264174803735,0.199240554125211,0.00436041748611393,0.308845705388605,0,0,0.125114169539848,0.19722709787986,-1.20894420454226,1.40617130242212,0.515004905343324,0.484995094656676,0.506952906178337,0.493047093821663,0.484995094656676,0.00805199916498772
"4",2010-02-07,"2010020700",1,1,"3","13:37",14,3517,45,"NO",31,69,2,8,0,0,"NO","IND","(13:37) (Shotgun) D.Brees pass incomplete deep right to R.Meachem.",1,0,0,0,NA,NA,NA,0,0,NA,"Pass","D.Brees","00-0020531",1,"Incomplete Pass","Deep",34,0,0,"right",0,NA,NA,"None",0,NA,NA,"R.Meachem","00-0025414",0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,"IND","NO",0,"None",3,3,3,3,3,0.00135399029174246,0.179159044338718,0.00399772535578332,0.285554387124741,0.205378396572808,0.0042671645822511,0.320289291733956,0,0,0.322341267419709,-2.0605258798281,3.47674182623284,-5.53726770606094,0.506952906178337,0.493047093821663,0.56869883436011,0.43130116563989,0.493047093821663,-0.0617459281817732
"5",2010-02-07,"2010020700",1,1,"4","13:31",14,3511,6,"NO",31,69,2,8,0,1,"NO","IND","(13:31) (Punt formation) T.Morstead punts 42 yards to IND 27, Center-J.Kyle. T.Rushing to IND 27 for no gain (C.Roby).",1,0,0,0,NA,NA,NA,0,0,"Clean","Punt",NA,"None",0,NA,NA,0,0,0,NA,0,NA,NA,"None",0,NA,NA,NA,"None",0,NA,"T.Rushing",NA,"C.Roby",NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,"IND","NO",0,"None",3,3,3,3,3,0.0015868941674732,0.255017711760641,0.00448904152005951,0.404412453856544,0.111212478485676,0.00597471880296121,0.217306701406644,0,0,-1.73818461240839,0.790770836370857,NA,NA,0.56869883436011,0.43130116563989,0.512459873082668,0.487540126917332,0.43130116563989,0.0562389612774415
"6",2010-02-07,"2010020700",2,1,"1","13:22",14,3502,9,"IND",27,73,10,18,0,1,"IND","NO","(13:22) (Shotgun) P.Manning pass deep right to D.Clark to IND 45 for 18 yards (S.Shanle).",1,18,0,0,NA,NA,NA,0,0,NA,"Pass","P.Manning","00-0010346",1,"Complete","Deep",16,2,0,"right",0,NA,NA,"None",0,NA,NA,"D.Clark","00-0022165",1,NA,NA,NA,"S.Shanle",NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,"IND","NO",0,"None",3,3,3,3,3,0.00151487064901119,0.156233272953024,0.00361045591332055,0.250395288529452,0.230379009078525,0.00402104418856639,0.353846058688101,0,0,0.947413776037535,1.60230094713016,1.43438833831088,0.167912608819281,0.512459873082668,0.487540126917332,0.562554765727231,0.437445234272769,0.512459873082668,0.0500948926445622
"7",2010-02-07,"2010020700",2,1,"1","12:47",13,3467,35,"IND",45,55,10,20,0,0,"IND","NO","(12:47) (No Huddle) J.Addai left tackle to IND 47 for 2 yards (W.Smith).",1,2,0,0,NA,NA,NA,0,0,NA,"Run",NA,"None",0,NA,NA,0,0,0,NA,0,NA,"J.Addai","00-0024245",1,"left","tackle",NA,"None",0,NA,NA,NA,"W.Smith",NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,"IND","NO",0,"None",3,3,3,3,3,0.00115697594682802,0.100438345713443,0.00082532298658278,0.159030563425921,0.296114520731392,0.00389782206047479,0.438536449135358,0,0,2.54971472316769,-0.316274820164272,NA,NA,0.562554765727231,0.437445234272769,0.554379315439317,0.445620684560683,0.562554765727231,-0.008175450287914
"8",2010-02-07,"2010020700",2,1,"2","12:05",13,3425,42,"IND",47,53,8,24,0,0,"IND","NO","(12:05) (No Huddle, Shotgun) P.Manning pass short right to J.Addai to NO 49 for 4 yards (R.Harper).",1,4,0,0,NA,NA,NA,0,0,NA,"Pass","P.Manning","00-0010346",1,"Complete","Short",3,1,0,"right",0,NA,NA,"None",0,NA,NA,"J.Addai","00-0024245",1,NA,NA,NA,"R.Harper",NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,"IND","NO",0,"None",3,3,3,3,3,0.0014002667022392,0.109090174186349,0.00108242114141726,0.173113579812767,0.302905815647838,0.00418026359491283,0.408227478914476,0,0,2.23343990300342,-0.137297661371792,-0.33464506408673,0.197347402714938,0.554379315439317,0.445620684560683,0.5514840397899,0.4485159602101,0.554379315439317,-0.00289527564941638
"9",2010-02-07,"2010020700",2,1,"3","11:21",12,3381,44,"NO",49,49,4,31,0,1,"IND","NO","(11:21) (No Huddle, Shotgun) P.Manning pass short middle to D.Clark to NO 42 for 7 yards (R.Harper).",1,7,0,0,NA,NA,NA,0,0,NA,"Pass","P.Manning","00-0010346",1,"Complete","Short",6,1,0,"middle",0,NA,NA,"None",0,NA,NA,"D.Clark","00-0022165",1,NA,NA,NA,"R.Harper",NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,"IND","NO",0,"None",3,3,3,3,3,0.00157103787200924,0.111212318447925,0.00132346878164834,0.178407035264222,0.31244185511094,0.00427203512147164,0.390772249401784,0,0,2.09614224163163,1.36361668927378,1.29778155351814,0.0658351357556466,0.5514840397899,0.4485159602101,0.594703355082484,0.405296644917516,0.5514840397899,0.0432193152925835
"10",2010-02-07,"2010020700",2,1,"1","10:43",11,3343,38,"NO",42,42,10,31,0,0,"IND","NO","(10:43) (No Huddle) P.Manning pass incomplete short left to D.Clark (R.Harper).",1,0,0,0,NA,NA,NA,0,0,NA,"Pass","P.Manning","00-0010346",1,"Incomplete Pass","Short",4,0,0,"left",0,NA,NA,"None",0,NA,NA,"D.Clark","00-0022165",0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,"IND","NO",0,"None",3,3,3,3,3,0.00135672171801812,0.0682246952127182,0.00027363284722617,0.105732909698575,0.337086264703242,0.00348571494464528,0.483840060875576,0,0,3.45975893090541,-0.562544897568833,-0.0142789539338808,-0.548265943634952,0.594703355082484,0.405296644917516,0.577248712929451,0.422751287070549,0.594703355082484,-0.0174546421530331
