"","Date","GameID","Drive","qtr","down","time","TimeUnder","TimeSecs","PlayTimeDiff","SideofField","yrdln","yrdline100","ydstogo","ydsnet","GoalToGo","FirstDown","posteam","DefensiveTeam","desc","PlayAttempted","Yards.Gained","sp","Touchdown","ExPointResult","TwoPointConv","DefTwoPoint","Safety","Onsidekick","PuntResult","PlayType","Passer","Passer_ID","PassAttempt","PassOutcome","PassLength","AirYards","YardsAfterCatch","QBHit","PassLocation","InterceptionThrown","Interceptor","Rusher","Rusher_ID","RushAttempt","RunLocation","RunGap","Receiver","Receiver_ID","Reception","ReturnResult","Returner","BlockingPlayer","Tackler1","Tackler2","FieldGoalResult","FieldGoalDistance","Fumble","RecFumbTeam","RecFumbPlayer","Sack","Challenge.Replay","ChalReplayResult","Accepted.Penalty","PenalizedTeam","PenaltyType","PenalizedPlayer","Penalty.Yards","PosTeamScore","DefTeamScore","ScoreDiff","AbsScoreDiff","HomeTeam","AwayTeam","Timeout_Indicator","Timeout_Team","posteam_timeouts_pre","HomeTimeouts_Remaining_Pre","AwayTimeouts_Remaining_Pre","HomeTimeouts_Remaining_Post","AwayTimeouts_Remaining_Post","No_Score_Prob","Opp_Field_Goal_Prob","Opp_Safety_Prob","Opp_Touchdown_Prob","Field_Goal_Prob","Safety_Prob","Touchdown_Prob","ExPoint_Prob","TwoPoint_Prob","ExpPts","EPA","airEPA","yacEPA","Home_WP_pre","Away_WP_pre","Home_WP_post","Away_WP_post","Win_Prob","WPA","Season"
"1",2011-01-08,"2011010801",1,1,NA,"15:00",15,3600,0,"SEA",30,30,0,0,0,NA,"NO","SEA","O.Mare kicks 60 yards from SEA 30 to NO 10, out of bounds.",1,0,0,0,NA,NA,NA,0,0,NA,"Kickoff",NA,"None",0,NA,NA,0,0,0,NA,0,NA,NA,"None",0,NA,NA,NA,"None",0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,"SEA","NO",0,"None",3,3,3,3,3,0.00113458114017243,0.180621394958124,0.00623101227344075,0.293309278407024,0.200382438005826,0.00400483174310272,0.314316463472311,0,0,0.201881063539439,1.89103750977813,NA,NA,0.514583590150593,0.485416409849407,0.45771917907364,0.54228082092636,0.485416409849407,0.0568644110769525,2010
"2",2011-01-08,"2011010801",1,1,"1","15:00",15,3600,0,"NO",40,60,10,5,0,0,"NO","SEA","(15:00) (Shotgun) D.Brees pass short right to J.Shockey to NO 45 for 5 yards (D.Hawthorne).",1,5,0,0,NA,NA,NA,0,0,NA,"Pass","D.Brees","00-0020531",1,"Complete","Short",4,1,0,"right",0,NA,NA,"None",0,NA,NA,"J.Shockey","00-0021148",1,NA,NA,NA,"D.Hawthorne",NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,"SEA","NO",0,"None",3,3,3,3,3,0.000745618353717056,0.115794450520615,0.00125415967149684,0.186408278980453,0.275623615959096,0.00408395727881197,0.41608991923581,0,0,2.09291857331757,0.123289658822979,-0.0420617479191492,0.165351406742128,0.45771917907364,0.54228082092636,0.452349794285971,0.547650205714029,0.54228082092636,0.0053693847876698,2010
"3",2011-01-08,"2011010801",1,1,"2","14:28",15,3568,32,"NO",45,55,5,11,0,1,"NO","SEA","(14:28) D.Brees pass short left to R.Bush to SEA 49 for 6 yards (K.Jennings; J.Babineaux).",1,6,0,0,NA,NA,NA,0,0,NA,"Pass","D.Brees","00-0020531",1,"Complete","Short",-3,9,0,"left",0,NA,NA,"None",0,NA,NA,"R.Bush","00-0024217",1,NA,NA,NA,"K.Jennings","J.Babineaux",NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,"SEA","NO",0,"None",3,3,3,3,3,0.000786412735548002,0.110781733312174,0.00135135744106353,0.178013421976544,0.286328604492341,0.00416100059566407,0.418577469446666,0,0,2.21620823214055,0.749273186824587,-1.37461004634979,2.12388323317437,0.452349794285971,0.547650205714029,0.427575443696381,0.572424556303619,0.547650205714029,0.0247743505895894,2010
"4",2011-01-08,"2011010801",1,1,"1","13:54",14,3534,34,"SEA",49,49,10,14,0,0,"NO","SEA","(13:54) R.Bush right tackle to SEA 46 for 3 yards (B.Mebane).",1,3,0,0,NA,NA,NA,0,0,NA,"Run",NA,"None",0,NA,NA,0,0,0,NA,0,NA,"R.Bush","00-0024217",1,"right","tackle",NA,"None",0,NA,NA,NA,"B.Mebane",NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,"SEA","NO",0,"None",3,3,3,3,3,0.000738803944670213,0.0854529644763012,0.000500575225805967,0.135712940555387,0.312794006563714,0.00383098751932431,0.460969721714797,0,0,2.96548141896514,-0.156022414340499,NA,NA,0.427575443696381,0.572424556303619,0.43069383704924,0.56930616295076,0.572424556303619,-0.00311839335285835,2010
"5",2011-01-08,"2011010801",1,1,"2","13:17",14,3497,37,"SEA",46,46,7,44,0,1,"NO","SEA","(13:17) Z.Strief reported in as eligible.  D.Brees pass deep left to M.Colston to SEA 16 for 30 yards (L.Milloy).",1,30,0,0,NA,NA,NA,0,0,NA,"Pass","D.Brees","00-0020531",1,"Complete","Deep",18,12,0,"left",0,NA,NA,"None",0,NA,NA,"M.Colston","00-0024466",1,NA,NA,NA,"L.Milloy",NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,"SEA","NO",0,"None",3,3,3,3,3,0.000843488173765771,0.0883288248427385,0.000699841363341022,0.140779435437086,0.326057337690178,0.00398166211632529,0.439309410376565,0,0,2.80945900462464,1.74776637828377,1.31032757771513,0.437438800568643,0.43069383704924,0.56930616295076,0.373310299127613,0.626689700872387,0.56930616295076,0.0573835379216262,2010
"6",2011-01-08,"2011010801",1,1,"1","12:30",13,3450,47,"SEA",16,16,10,44,0,0,"NO","SEA","(12:30) D.Brees pass incomplete deep right to M.Colston.",1,0,0,0,NA,NA,NA,0,0,NA,"Pass","D.Brees","00-0020531",1,"Incomplete Pass","Deep",16,0,0,"right",0,NA,NA,"None",0,NA,NA,"M.Colston","00-0024466",0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,"SEA","NO",0,"None",3,3,3,3,3,0.000341116829336893,0.0296739347194017,3.9467310831193e-05,0.0441051171091527,0.378382189915769,0.00245836942070446,0.544999804694804,0,0,4.55722538290841,-0.52765857083764,2.44277461709159,-2.97043318792923,0.373310299127613,0.626689700872387,0.390156672360563,0.609843327639437,0.626689700872387,-0.0168463732329494,2010
"7",2011-01-08,"2011010801",1,1,"2","12:25",13,3445,5,"SEA",16,16,10,52,0,0,"NO","SEA","(12:25) D.Brees pass short middle to J.Jones pushed ob at SEA 8 for 8 yards (M.Trufant).",1,8,0,0,NA,NA,NA,0,0,NA,"Pass","D.Brees","00-0020531",1,"Complete","Short",-4,12,0,"middle",0,NA,NA,"None",0,NA,NA,"J.Jones","00-0022840",1,NA,NA,NA,"M.Trufant",NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,"SEA","NO",0,"None",3,3,3,3,3,0.000401898217910454,0.0353533961097692,7.84969553325317e-05,0.0538476466062984,0.461332751748009,0.0028362814455916,0.446149528917089,0,0,4.02956681207077,0.435811947737732,-1.23967513263176,1.67548708036949,0.390156672360563,0.609843327639437,0.37507698278742,0.62492301721258,0.609843327639437,0.0150796895731423,2010
"8",2011-01-08,"2011010801",1,1,"3","11:54",12,3414,31,"SEA",8,8,2,52,0,0,"NO","SEA","(11:54) D.Brees pass incomplete short left to R.Bush.",1,0,0,0,NA,NA,NA,0,0,NA,"Pass","D.Brees","00-0020531",1,"Incomplete Pass","Short",5,0,0,"left",0,NA,NA,"None",0,NA,NA,"R.Bush","00-0024217",0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,"SEA","NO",0,"None",3,3,3,3,3,0.000263504265956037,0.0256081479094441,0.000349134955974957,0.0389531697634092,0.429802939568518,0.00179937633395793,0.50322372720274,0,0,4.4653787598085,-1.59079796581763,1.08430523825465,-2.67510320407227,0.37507698278742,0.62492301721258,0.425308697625315,0.574691302374685,0.62492301721258,-0.0502317148378946,2010
"9",2011-01-08,"2011010801",1,1,"4","11:47",12,3407,7,"SEA",8,8,2,52,0,0,"NO","SEA","(11:47) G.Hartley 26 yard field goal is GOOD, Center-J.Drescher, Holder-C.Daniel.",1,0,1,0,NA,NA,NA,0,0,NA,"Field Goal",NA,"None",0,NA,NA,0,0,0,NA,0,NA,NA,"None",0,NA,NA,NA,"None",0,NA,NA,NA,NA,NA,"Good","26",0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,"SEA","NO",0,"None",3,3,3,3,3,7.72757433773863e-05,0.0069118302089558,9.68291575198689e-05,0.0124391217323253,0.968627186260223,0.00124641240096011,0.0106013444966389,0,0,2.87458079399088,0.125419206009124,NA,NA,0.425308697625315,0.574691302374685,0.405700345391555,0.594299654608445,0.574691302374685,0.0196083522337597,2010
"10",2011-01-08,"2011010801",2,1,NA,"11:43",12,3403,4,"NO",30,30,0,0,0,NA,"SEA","NO","T.Morstead kicks 33 yards from NO 30 to SEA 37, fair catch by J.Forsett.",1,0,0,0,NA,NA,NA,0,0,NA,"Kickoff",NA,"None",0,NA,NA,0,0,0,NA,0,NA,NA,"None",0,NA,NA,NA,"None",0,"Fair Catch","J.Forsett",NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,3,-3,3,"SEA","NO",0,"None",3,3,3,3,3,0.00263843174137437,0.179059954396898,0.00629527089877154,0.284667822610167,0.205587571367923,0.00385320385201439,0.317897745132851,0,0,0.307308174478343,1.61104832626424,NA,NA,0.405700345391555,0.594299654608445,0.455065576935758,0.544934423064242,0.405700345391555,0.0493652315442024,2010
