"","Date","GameID","Drive","qtr","down","time","TimeUnder","TimeSecs","PlayTimeDiff","SideofField","yrdln","yrdline100","ydstogo","ydsnet","GoalToGo","FirstDown","posteam","DefensiveTeam","desc","PlayAttempted","Yards.Gained","sp","Touchdown","ExPointResult","TwoPointConv","DefTwoPoint","Safety","Onsidekick","PuntResult","PlayType","Passer","Passer_ID","PassAttempt","PassOutcome","PassLength","AirYards","YardsAfterCatch","QBHit","PassLocation","InterceptionThrown","Interceptor","Rusher","Rusher_ID","RushAttempt","RunLocation","RunGap","Receiver","Receiver_ID","Reception","ReturnResult","Returner","BlockingPlayer","Tackler1","Tackler2","FieldGoalResult","FieldGoalDistance","Fumble","RecFumbTeam","RecFumbPlayer","Sack","Challenge.Replay","ChalReplayResult","Accepted.Penalty","PenalizedTeam","PenaltyType","PenalizedPlayer","Penalty.Yards","PosTeamScore","DefTeamScore","ScoreDiff","AbsScoreDiff","HomeTeam","AwayTeam","Timeout_Indicator","Timeout_Team","posteam_timeouts_pre","HomeTimeouts_Remaining_Pre","AwayTimeouts_Remaining_Pre","HomeTimeouts_Remaining_Post","AwayTimeouts_Remaining_Post","No_Score_Prob","Opp_Field_Goal_Prob","Opp_Safety_Prob","Opp_Touchdown_Prob","Field_Goal_Prob","Safety_Prob","Touchdown_Prob","ExPoint_Prob","TwoPoint_Prob","ExpPts","EPA","airEPA","yacEPA","Home_WP_pre","Away_WP_pre","Home_WP_post","Away_WP_post","Win_Prob","WPA"
"1",2015-02-01,"2015020100",1,1,NA,"15:00",15,3600,0,"SEA",35,35,0,0,0,NA,"NE","SEA","S.Hauschka kicks 70 yards from SEA 35 to NE -5. D.Amendola to NE 18 for 23 yards (D.Shead).",1,23,0,0,NA,NA,NA,0,0,NA,"Kickoff",NA,"None",0,NA,NA,0,0,0,NA,0,NA,NA,"None",0,NA,NA,NA,"None",0,NA,"D.Amendola",NA,"D.Shead",NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,"SEA","NE",0,"None",3,3,3,3,3,0.00113458114017243,0.180621394958124,0.00623101227344075,0.293309278407024,0.200382438005826,0.00400483174310272,0.314316463472311,0,0,0.201881063539439,-0.199696083723959,NA,NA,0.514583590150593,0.485416409849407,0.520399941351063,0.479600058648937,0.485416409849407,-0.00581635120046986
"2",2015-02-01,"2015020100",1,1,"1","14:57",15,3597,3,"NE",18,82,10,2,0,0,"NE","SEA","(14:57) (Shotgun) T.Brady pass short right to R.Gronkowski to NE 20 for 2 yards (B.Irvin).",1,2,0,0,NA,NA,NA,0,0,NA,"Pass","T.Brady","00-0019596",1,"Complete","Short",-2,4,0,"right",0,NA,NA,"None",0,NA,NA,"R.Gronkowski","00-0027656",1,NA,NA,NA,"B.Irvin",NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,"SEA","NE",0,"None",3,3,3,3,3,0.00118860310581045,0.187328529180577,0.00726977473645945,0.304318129896781,0.192630330228061,0.00396127890855219,0.303303353943759,0,0,0.00218497981548005,-0.377114729273456,-0.938875797831034,0.561761068557578,0.520399941351063,0.479600058648937,0.529624015805097,0.470375984194903,0.479600058648937,-0.00922407445403428
"3",2015-02-01,"2015020100",1,1,"2","14:15",15,3555,42,"NE",20,80,8,13,0,0,"NE","SEA","(14:15) T.Brady pass short left to D.Amendola pushed ob at NE 26 for 6 yards (B.Maxwell).",1,6,0,0,NA,NA,NA,0,0,NA,"Pass","T.Brady","00-0019596",1,"Complete","Short",1,5,0,"left",0,NA,NA,"None",0,NA,NA,"D.Amendola","00-0026035",1,NA,NA,NA,"B.Maxwell",NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,"SEA","NE",0,"None",3,3,3,3,3,0.00139561546688757,0.201984398503391,0.00646537723898635,0.325468806759541,0.177326877853578,0.00425145099141791,0.283107473186198,0,0,-0.374929749457976,0.168611181709169,-0.689741051058394,0.858352232767563,0.529624015805097,0.470375984194903,0.523242716446608,0.476757283553391,0.470375984194903,0.00638129935848858
"4",2015-02-01,"2015020100",1,1,"3","13:47",14,3527,28,"NE",26,74,2,13,0,1,"NE","SEA","(13:47) (Shotgun) T.Brady pass short left to S.Vereen to NE 31 for 5 yards (K.Wright) [M.Bennett].",1,5,0,0,NA,NA,NA,0,0,NA,"Pass","T.Brady","00-0019596",1,"Complete","Short",3,2,1,"left",0,NA,NA,"None",0,NA,NA,"S.Vereen","00-0027994",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,"SEA","NE",0,"None",3,3,3,3,3,0.00141815802603637,0.198858010963733,0.00506179805635841,0.315270886954182,0.181857633215501,0.00420644384028926,0.2933270689439,0,0,-0.206318567748808,1.53968007584575,1.33710914990764,0.202570925938111,0.523242716446608,0.476757283553391,0.475624343883435,0.524375656116565,0.476757283553391,0.0476183725631734
"5",2015-02-01,"2015020100",1,1,"1","13:15",14,3495,32,"NE",31,69,10,15,0,0,"NE","SEA","(13:15) L.Blount up the middle to NE 33 for 2 yards (B.Wagner).",1,2,0,0,NA,NA,NA,0,0,NA,"Run",NA,"None",0,NA,NA,0,0,0,NA,0,NA,"L.Blount","00-0027325",1,"middle",NA,NA,"None",0,NA,NA,NA,"B.Wagner",NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,"SEA","NE",0,"None",3,3,3,3,3,0.00143630494789353,0.142947617774388,0.0026186447906811,0.228561392556971,0.245877207453838,0.00403441015897063,0.374524422317258,0,0,1.33336150809695,-0.359808759177446,NA,NA,0.475624343883435,0.524375656116565,0.484778022085303,0.515221977914697,0.524375656116565,-0.00915367820186797
"6",2015-02-01,"2015020100",1,1,"2","12:34",13,3454,41,"NE",33,67,8,17,0,0,"NE","SEA","(12:34) L.Blount right tackle to NE 35 for 2 yards (K.Wright, C.Avril).",1,2,0,0,NA,NA,NA,0,0,NA,"Run",NA,"None",0,NA,NA,0,0,0,NA,0,NA,"L.Blount","00-0027325",1,"right","tackle",NA,"None",0,NA,NA,NA,"K.Wright","C.Avril",NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,"SEA","NE",0,"None",3,3,3,3,3,0.00170877638133724,0.155097159550358,0.00281370114643157,0.247248639787726,0.238750374177746,0.00434169137010689,0.350039657586295,0,0,0.973552748919499,-0.530827559857799,NA,NA,0.484778022085303,0.515221977914697,0.499219724405861,0.500780275594139,0.515221977914697,-0.0144417023205576
"7",2015-02-01,"2015020100",1,1,"3","11:49",12,3409,45,"NE",35,65,6,17,0,0,"NE","SEA","(11:49) (Shotgun) T.Brady pass incomplete short left to S.Vereen.",1,0,0,0,NA,NA,NA,0,0,NA,"Pass","T.Brady","00-0019596",1,"Incomplete Pass","Short",3,0,0,"left",0,NA,NA,"None",0,NA,NA,"S.Vereen","00-0027994",0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,"SEA","NE",0,"None",3,3,3,3,3,0.00202164221144636,0.174507128222489,0.00318611699190372,0.275909221193971,0.22092445591846,0.00459001198334364,0.318861423478386,0,0,0.4427251890617,-1.89061920412021,-1.51181009054259,-0.378809113577616,0.499219724405861,0.500780275594139,0.556078761681237,0.443921238318763,0.500780275594139,-0.0568590372753762
"8",2015-02-01,"2015020100",1,1,"4","11:44",12,3404,5,"NE",35,65,6,17,0,1,"NE","SEA","(11:44) R.Allen punts 49 yards to SEA 16, Center-D.Aiken. B.Walters to SEA 16 for no gain (K.Arrington). Penalty on SEA-J.Johnson, Running Into the Kicker, declined.",1,0,0,0,NA,NA,NA,0,0,"Clean","Punt",NA,"None",0,NA,NA,0,0,0,NA,0,NA,NA,"None",0,NA,NA,NA,"None",0,NA,"B.Walters",NA,"K.Arrington",NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,"SEA","NE",0,"None",3,3,3,3,3,0.00242097415291143,0.245801716519963,0.00430663557825292,0.381001209748819,0.142318915149131,0.0061755427008455,0.217975006150077,0,0,-1.44789401505851,1.53637661330406,NA,NA,0.556078761681237,0.443921238318763,0.485252238789873,0.514747761210127,0.443921238318763,0.0708265228913644
"9",2015-02-01,"2015020100",2,1,"1","11:34",12,3394,10,"SEA",16,84,10,3,0,0,"SEA","NE","(11:34) M.Lynch right end to SEA 19 for 3 yards (S.Siliga; D.Hightower).",1,3,0,0,NA,NA,NA,0,0,NA,"Run",NA,"None",0,NA,NA,0,0,0,NA,0,NA,"M.Lynch","00-0025399",1,"right","end",NA,"None",0,NA,NA,NA,"S.Siliga","D.Hightower",NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,"SEA","NE",0,"None",3,3,3,3,3,0.00293141848616256,0.192532021624042,0.00857843448145832,0.306185987723566,0.190001619874781,0.00376524692796334,0.296005270882027,0,0,-0.0884825982455504,-0.235126692620697,NA,NA,0.485252238789873,0.514747761210127,0.479214028713666,0.520785971286335,0.485252238789873,-0.00603821007620703
"10",2015-02-01,"2015020100",2,1,"2","10:52",11,3352,42,"SEA",19,81,7,8,0,0,"SEA","NE","(10:52) (Shotgun) M.Lynch up the middle to SEA 24 for 5 yards (D.Hightower; R.Ninkovich).",1,5,0,0,NA,NA,NA,0,0,NA,"Run",NA,"None",0,NA,NA,0,0,0,NA,0,NA,"M.Lynch","00-0025399",1,"middle",NA,NA,"None",0,NA,NA,NA,"D.Hightower","R.Ninkovich",NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,"SEA","NE",0,"None",3,3,3,3,3,0.00343097370817718,0.202461764449435,0.00670892921606232,0.318970517686093,0.182139180831179,0.00409009930801684,0.282198534801037,0,0,-0.323609290866247,0.024529221888606,NA,NA,0.479214028713666,0.520785971286335,0.480816663372455,0.519183336627545,0.479214028713666,0.00160263465878935
