"","Date","GameID","Drive","qtr","down","time","TimeUnder","TimeSecs","PlayTimeDiff","SideofField","yrdln","yrdline100","ydstogo","ydsnet","GoalToGo","FirstDown","posteam","DefensiveTeam","desc","PlayAttempted","Yards.Gained","sp","Touchdown","ExPointResult","TwoPointConv","DefTwoPoint","Safety","Onsidekick","PuntResult","PlayType","Passer","Passer_ID","PassAttempt","PassOutcome","PassLength","AirYards","YardsAfterCatch","QBHit","PassLocation","InterceptionThrown","Interceptor","Rusher","Rusher_ID","RushAttempt","RunLocation","RunGap","Receiver","Receiver_ID","Reception","ReturnResult","Returner","BlockingPlayer","Tackler1","Tackler2","FieldGoalResult","FieldGoalDistance","Fumble","RecFumbTeam","RecFumbPlayer","Sack","Challenge.Replay","ChalReplayResult","Accepted.Penalty","PenalizedTeam","PenaltyType","PenalizedPlayer","Penalty.Yards","PosTeamScore","DefTeamScore","ScoreDiff","AbsScoreDiff","HomeTeam","AwayTeam","Timeout_Indicator","Timeout_Team","posteam_timeouts_pre","HomeTimeouts_Remaining_Pre","AwayTimeouts_Remaining_Pre","HomeTimeouts_Remaining_Post","AwayTimeouts_Remaining_Post","No_Score_Prob","Opp_Field_Goal_Prob","Opp_Safety_Prob","Opp_Touchdown_Prob","Field_Goal_Prob","Safety_Prob","Touchdown_Prob","ExPoint_Prob","TwoPoint_Prob","ExpPts","EPA","airEPA","yacEPA","Home_WP_pre","Away_WP_pre","Home_WP_post","Away_WP_post","Win_Prob","WPA"
"1",2011-02-06,"2011020600",1,1,NA,"15:00",15,3600,0,"GB",30,30,0,0,0,NA,"PIT","GB","M.Crosby kicks 72 yards from GB 30 to PIT -2. A.Brown pushed ob at PIT 36 for 38 yards (M.Crosby). Return outside the yard markers left sideline.",1,38,0,0,NA,NA,NA,0,0,NA,"Kickoff",NA,"None",0,NA,NA,0,0,0,NA,0,NA,NA,"None",0,NA,NA,NA,"None",0,NA,"A.Brown",NA,"M.Crosby",NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,"GB","PIT",0,"None",3,3,3,3,3,0.00113458114017243,0.180621394958124,0.00623101227344075,0.293309278407024,0.200382438005826,0.00400483174310272,0.314316463472311,0,0,0.201881063539439,1.54464613025193,NA,NA,0.514583590150593,0.485416409849407,0.46793693796753,0.53206306203247,0.485416409849407,0.0466466521830634
"2",2011-02-06,"2011020600",1,1,"1","14:54",15,3594,6,"PIT",36,64,10,4,0,0,"PIT","GB","(14:54) B.Roethlisberger pass short right to H.Ward to PIT 40 for 4 yards (C.Matthews). Pass quick out sideline.",1,4,0,0,NA,NA,NA,0,0,NA,"Pass","B.Roethlisberger","00-0022924",1,"Complete","Short",-3,7,0,"right",0,NA,NA,"None",0,NA,NA,"H.Ward","00-0017162",1,NA,NA,NA,"C.Matthews",NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,"GB","PIT",0,"None",3,3,3,3,3,0.000841651409444824,0.127878512077681,0.00174179796089714,0.206151573362651,0.261611025610674,0.0041107628795648,0.397664676699088,0,0,1.74652719379137,-0.0365892049588823,-1.13068374534066,1.09409454038178,0.46793693796753,0.53206306203247,0.46694472299791,0.53305527700209,0.53206306203247,0.000992214969619654
"3",2011-02-06,"2011020600",1,1,"2","14:12",15,3552,42,"PIT",40,60,6,0,0,0,"PIT","GB","(14:12) R.Mendenhall left tackle to PIT 36 for -4 yards (F.Zombo).",1,-4,0,0,NA,NA,NA,0,0,NA,"Run",NA,"None",0,NA,NA,0,0,0,NA,0,NA,"R.Mendenhall","00-0026163",1,"left","end",NA,"None",0,NA,NA,NA,"F.Zombo",NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,"GB","PIT",0,"None",3,3,3,3,3,0.000961609055544561,0.128343515359289,0.00180676778737861,0.206264153728937,0.268598597069157,0.00430842872353251,0.389716928276162,0,0,1.70993798883249,-1.57624587759605,NA,NA,0.46694472299791,0.53305527700209,0.512235274743453,0.487764725256547,0.53305527700209,-0.0452905517455427
"4",2011-02-06,"2011020600",1,1,"3","13:29",14,3509,43,"PIT",36,64,10,0,0,0,"PIT","GB","(13:29) (Shotgun) B.Roethlisberger pass incomplete short right to A.Brown. Pass incomplete right sideline at the 49; Williams closest defender.",1,0,0,0,NA,NA,NA,0,0,NA,"Pass","B.Roethlisberger","00-0022924",1,"Incomplete Pass","Short",13,0,0,"right",0,NA,NA,"None",0,NA,NA,"A.Brown","00-0027793",0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,"GB","PIT",0,"None",3,3,3,3,3,0.00131434075497824,0.183464524587428,0.00286405189290364,0.29289542432611,0.217625536859588,0.005129540512883,0.296706581066109,0,0,0.133692111236437,-1.67388068067006,2.70087936837333,-4.37476004904339,0.512235274743453,0.487764725256547,0.562170349731183,0.437829650268818,0.487764725256547,-0.0499350749877298
"5",2011-02-06,"2011020600",1,1,"4","13:19",14,3499,10,"PIT",36,64,10,0,0,1,"PIT","GB","(13:19) (Punt formation) J.Kapinos punts 40 yards to GB 24, Center-G.Warren. T.Williams MUFFS catch, and recovers at GB 21.",1,0,0,0,NA,NA,NA,0,0,"Clean","Punt",NA,"None",0,NA,NA,0,0,0,NA,0,NA,NA,"None",0,NA,NA,NA,"None",0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,"GB","PIT",0,"None",3,3,3,3,3,0.00158404841384499,0.249201469556489,0.00457981586601505,0.382913719159473,0.150701782551656,0.00645359874768877,0.204565565704834,0,0,-1.54018856943362,1.18073618230392,NA,NA,0.562170349731182,0.437829650268818,0.495231636554942,0.504768363445058,0.437829650268818,0.0669387131762401
"6",2011-02-06,"2011020600",2,1,"1","13:13",14,3493,6,"GB",21,79,10,0,0,0,"GB","PIT","(13:13) (Shotgun) A.Rodgers pass incomplete short middle to G.Jennings. Pass incomplete on slant; Woodley closest defender.",1,0,0,0,NA,NA,NA,0,0,NA,"Pass","A.Rodgers","00-0023459",1,"Incomplete Pass","Short",7,0,0,"middle",0,NA,NA,"None",0,NA,NA,"G.Jennings","00-0024267",0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,"GB","PIT",0,"None",3,3,3,3,3,0.001763481709911,0.176418974991596,0.00579802875999604,0.283102844949155,0.207172762691734,0.00394007041797707,0.321803836479631,0,0,0.359452387129702,-0.68410336517827,0.362700284984192,-1.04680365016246,0.495231636554942,0.504768363445058,0.474859979834975,0.525140020165025,0.495231636554942,-0.0203716567199671
"7",2011-02-06,"2011020600",2,1,"2","13:10",14,3490,3,"GB",21,79,10,1,0,0,"GB","PIT","(13:10) (Shotgun) J.Starks left tackle to GB 22 for 1 yard (L.Woodley). Delayed handoff.",1,1,0,0,NA,NA,NA,0,0,NA,"Run",NA,"None",0,NA,NA,0,0,0,NA,0,NA,"J.Starks","00-0027791",1,"left","tackle",NA,"None",0,NA,NA,NA,"L.Woodley",NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,"GB","PIT",0,"None",3,3,3,3,3,0.00177437946511068,0.201346958536856,0.00651002723228887,0.322587953092996,0.175745454758673,0.00419146579939875,0.287843761114676,0,0,-0.324650978048568,-0.725136528645622,NA,NA,0.474859979834975,0.525140020165025,0.454541549127293,0.545458450872707,0.474859979834975,-0.020318430707682
"8",2011-02-06,"2011020600",2,1,"3","12:31",13,3451,39,"GB",22,78,9,25,0,1,"GB","PIT","(12:31) (Shotgun) A.Rodgers pass deep middle to D.Driver to GB 46 for 24 yards (A.Madison). Penalty on PIT-J.Farrior, Defensive Offside, declined. Pass complete on deep slant.",1,24,0,0,NA,NA,NA,0,0,NA,"Pass","A.Rodgers","00-0023459",1,"Complete","Deep",22,2,0,"middle",0,NA,NA,"None",0,NA,NA,"D.Driver","00-0004541",1,NA,NA,NA,"A.Madison",NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,"GB","PIT",0,"None",3,3,3,3,3,0.00201283152436503,0.231413402067873,0.00686843467627314,0.362773884458535,0.139777558373272,0.0043606274691737,0.252793261430508,0,0,-1.04978750669419,3.68945984815327,3.52983196138463,0.159627886768633,0.454541549127293,0.545458450872707,0.566756854047389,0.433243145952611,0.454541549127293,0.112215304920096
"9",2011-02-06,"2011020600",2,1,"1","12:08",13,3428,23,"GB",46,54,10,25,0,0,"GB","PIT","(12:08) A.Rodgers pass incomplete short left to J.Nelson [B.Keisel]. Pass incomplete off play action sideline at the Pittsburgh 44.",1,0,0,0,NA,NA,NA,0,0,NA,"Pass","A.Rodgers","00-0023459",1,"Incomplete Pass","Short",10,0,1,"left",0,NA,NA,"None",0,NA,NA,"J.Nelson","00-0026176",0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,"GB","PIT",0,"None",3,3,3,3,3,0.00133016986936894,0.0974066935590206,0.00075788954880999,0.153523393959357,0.300391996852698,0.00384660501680979,0.442743251193935,0,0,2.63967234145908,-0.62337597748281,0.682564288712744,-1.30594026619555,0.566756854047389,0.433243145952611,0.547817732205447,0.452182267794553,0.566756854047389,-0.0189391218419425
"10",2011-02-06,"2011020600",2,1,"2","12:03",13,3423,5,"GB",46,54,10,28,0,0,"GB","PIT","(12:03) J.Starks right tackle to GB 49 for 3 yards (B.Keisel).",1,3,0,0,NA,NA,NA,0,0,NA,"Run",NA,"None",0,NA,NA,0,0,0,NA,0,NA,"J.Starks","00-0027791",1,"right","tackle",NA,"None",0,NA,NA,NA,"B.Keisel",NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,"GB","PIT",0,"None",3,3,3,3,3,0.00146691781652352,0.115828136837753,0.00109431619434795,0.184126255889314,0.301475538953452,0.00432705178343907,0.39168178252517,0,0,2.01629636397627,-0.38121572344592,NA,NA,0.547817732205447,0.452182267794553,0.537521470285144,0.462478529714856,0.547817732205447,-0.0102962619203028
