"","Date","GameID","Drive","qtr","down","time","TimeUnder","TimeSecs","PlayTimeDiff","SideofField","yrdln","yrdline100","ydstogo","ydsnet","GoalToGo","FirstDown","posteam","DefensiveTeam","desc","PlayAttempted","Yards.Gained","sp","Touchdown","ExPointResult","TwoPointConv","DefTwoPoint","Safety","Onsidekick","PuntResult","PlayType","Passer","Passer_ID","PassAttempt","PassOutcome","PassLength","AirYards","YardsAfterCatch","QBHit","PassLocation","InterceptionThrown","Interceptor","Rusher","Rusher_ID","RushAttempt","RunLocation","RunGap","Receiver","Receiver_ID","Reception","ReturnResult","Returner","BlockingPlayer","Tackler1","Tackler2","FieldGoalResult","FieldGoalDistance","Fumble","RecFumbTeam","RecFumbPlayer","Sack","Challenge.Replay","ChalReplayResult","Accepted.Penalty","PenalizedTeam","PenaltyType","PenalizedPlayer","Penalty.Yards","PosTeamScore","DefTeamScore","ScoreDiff","AbsScoreDiff","HomeTeam","AwayTeam","Timeout_Indicator","Timeout_Team","posteam_timeouts_pre","HomeTimeouts_Remaining_Pre","AwayTimeouts_Remaining_Pre","HomeTimeouts_Remaining_Post","AwayTimeouts_Remaining_Post","No_Score_Prob","Opp_Field_Goal_Prob","Opp_Safety_Prob","Opp_Touchdown_Prob","Field_Goal_Prob","Safety_Prob","Touchdown_Prob","ExPoint_Prob","TwoPoint_Prob","ExpPts","EPA","airEPA","yacEPA","Home_WP_pre","Away_WP_pre","Home_WP_post","Away_WP_post","Win_Prob","WPA"
"11",2013-02-03,"2013020300",2,1,"2","10:56",11,3356,25,"SF",18,18,9,33,0,0,"BAL","SF","(10:56) J.Flacco pass incomplete deep right to T.Smith [N.Bowman].",1,0,0,0,NA,NA,NA,0,0,NA,"Pass","J.Flacco","00-0026158",1,"Incomplete Pass","Deep",18,0,1,"right",0,NA,NA,"None",0,NA,NA,"T.Smith","00-0027996",0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,"SF","BAL",0,"None",3,3,3,3,3,0.000624753000413308,0.0366361554690657,9.42614285111239e-05,0.0558057095181522,0.442037279291491,0.00282358326543786,0.461978258026929,0,0,4.06486985470256,-0.753658462684095,2.93513014529744,-3.68878860798153,0.386385082158499,0.613614917841501,0.410044027676053,0.589955972323947,0.613614917841501,-0.0236589455175547
"12",2013-02-03,"2013020300",2,1,"3","10:46",11,3346,10,"SF",18,18,9,38,0,0,"BAL","SF","(10:46) (Shotgun) J.Flacco pass incomplete deep middle to D.Pitta. PENALTY on SF-A.Brooks, Defensive Offside, 5 yards, enforced at SF 18 - No Play.",1,0,0,0,NA,NA,NA,0,0,NA,"No Play","J.Flacco","None",1,"Incomplete Pass","Deep",0,0,0,"middle",0,NA,NA,"None",0,NA,NA,"D.Pitta","None",0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,1,"SF","Defensive Offside","A.Brooks",5,0,0,0,0,"SF","BAL",0,"None",3,3,3,3,3,0.000745766757675143,0.0444724679853237,0.000138258776985902,0.0702196785940902,0.558926762786268,0.00376333607387146,0.321733729025785,0,0,3.31121139201847,NA,NA,NA,0.410044027676053,0.589955972323947,NA,NA,0.589955972323947,NA
"13",2013-02-03,"2013020300",2,1,"3","10:42",11,3342,4,"SF",13,13,4,51,0,0,"BAL","SF","(10:42) (Shotgun) J.Flacco pass short middle to A.Boldin for 13 yards, TOUCHDOWN.",1,13,1,1,NA,NA,NA,0,0,NA,"Pass","J.Flacco","00-0026158",1,"Complete","Short",13,0,0,"middle",0,NA,NA,"None",0,NA,NA,"A.Boldin","00-0022084",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,"SF","BAL",0,"None",3,3,3,3,3,0.000531045354693465,0.0326974953494906,0.000218928429212714,0.0515057160850075,0.476624522740451,0.00255433783899752,0.435867954202147,0,0,4.02698756781243,2.97301243218757,2.97301243218757,0,0.387250780550515,0.612749219449485,0.289972151182411,0.710027848817589,0.612749219449485,0.0972786293681039
"14",2013-02-03,"2013020300",2,1,NA,"10:36",11,3336,6,"SF",2,2,0,51,0,0,"BAL","SF","J.Tucker extra point is GOOD, Center-M.Cox, Holder-S.Koch.",1,0,1,0,"Made",NA,NA,0,0,NA,"Extra Point",NA,"None",0,NA,NA,0,0,0,NA,0,NA,NA,"None",0,NA,NA,NA,"None",0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,6,0,6,6,"SF","BAL",0,"None",3,3,3,3,3,0,0,0,0,0,0,0,0.992126588740184,0,0.992126588740184,0.007873411259816,NA,NA,0.289972151182411,0.710027848817589,0.281574661330839,0.718425338669161,0.710027848817589,0.0083974898515714
"15",2013-02-03,"2013020300",3,1,NA,"10:36",11,3336,0,"BAL",35,35,0,0,0,NA,"SF","BAL","J.Tucker kicks 74 yards from BAL 35 to SF -9. L.James, Touchback.",1,0,0,0,NA,NA,NA,0,0,NA,"Kickoff",NA,"None",0,NA,NA,0,0,0,NA,0,NA,NA,"None",0,NA,NA,NA,"None",0,"Touchback",NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,7,-7,7,"SF","BAL",0,"None",3,3,3,3,3,0.00351393023938269,0.178448376529614,0.00631431747264766,0.281655280380563,0.207291357191552,0.00380117326422798,0.318975564922013,0,0,0.342744645359122,0,NA,NA,0.281574661330839,0.718425338669161,0.281574661330839,0.718425338669161,0.281574661330839,0
"16",2013-02-03,"2013020300",3,1,"1","10:36",11,3336,0,"SF",20,80,10,-1,0,0,"SF","BAL","(10:36) (Shotgun) F.Gore right guard to SF 19 for -1 yards (D.Ellerbe).",1,-1,0,0,NA,NA,NA,0,0,NA,"Run",NA,"None",0,NA,NA,0,0,0,NA,0,NA,"F.Gore","00-0023500",1,"right","guard",NA,"None",0,NA,NA,NA,"D.Ellerbe",NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,7,-7,7,"SF","BAL",0,"None",3,3,3,3,3,0.00351393023938269,0.178448376529614,0.00631431747264766,0.281655280380563,0.207291357191552,0.00380117326422798,0.318975564922013,0,0,0.342744645359122,-0.797169904031442,NA,NA,0.281574661330839,0.718425338669161,0.257709987137301,0.742290012862698,0.281574661330839,-0.0238646741935377
"17",2013-02-03,"2013020300",3,1,"2","09:58",10,3298,38,"SF",19,81,11,18,0,1,"SF","BAL","(9:58) C.Kaepernick pass short middle to M.Crabtree to SF 38 for 19 yards (C.Graham). Pass 5, YAC 14",1,19,0,0,NA,NA,NA,0,0,NA,"Pass","C.Kaepernick","00-0027974",1,"Complete","Short",5,14,0,"middle",0,NA,NA,"None",0,NA,NA,"M.Crabtree","00-0026986",1,NA,NA,NA,"C.Graham",NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,7,-7,7,"SF","BAL",0,"None",3,3,3,3,3,0.00410290456331945,0.208450954510258,0.00782514866053126,0.327274638250086,0.167276144640566,0.00396390592364898,0.281106303451589,0,0,-0.454425258672321,2.51428005366657,-0.11575846787173,2.6300385215383,0.257709987137301,0.742290012862699,0.337268148988035,0.662731851011965,0.257709987137301,0.0795581618507335
"18",2013-02-03,"2013020300",3,1,"1","09:27",10,3267,31,"SF",38,62,10,72,0,0,"SF","BAL","(9:27) F.Gore right guard to SF 38 for no gain (D.Ellerbe).",1,0,0,0,NA,NA,NA,0,0,NA,"Run",NA,"None",0,NA,NA,0,0,0,NA,0,NA,"F.Gore","00-0023500",1,"right","guard",NA,"None",0,NA,NA,NA,"D.Ellerbe",NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,7,-7,7,"SF","BAL",0,"None",3,3,3,3,3,0.00323330388254346,0.118738427809892,0.00147421159814199,0.184785431254943,0.277697263154492,0.00381496103171594,0.410256401268272,0,0,2.05985479499425,-0.635137328952826,NA,NA,0.337268148988035,0.662731851011965,0.317723697028284,0.682276302971716,0.337268148988035,-0.019544451959751
"19",2013-02-03,"2013020300",3,1,"2","08:47",9,3227,40,"SF",38,62,10,27,0,0,"SF","BAL","(8:47) (Shotgun) F.Gore right guard to SF 47 for 9 yards (C.Graham).",1,9,0,0,NA,NA,NA,0,0,NA,"Run",NA,"None",0,NA,NA,0,0,0,NA,0,NA,"F.Gore","00-0023500",1,"right","guard",NA,"None",0,NA,NA,NA,"C.Graham",NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,7,-7,7,"SF","BAL",0,"None",3,3,3,3,3,0.00404911634518859,0.13962387596981,0.00197263567542283,0.217628946289104,0.266282422945402,0.00420225978725766,0.366240742987815,0,0,1.42471746604142,0.704846159648796,NA,NA,0.317723697028284,0.682276302971716,0.341323377535511,0.658676622464489,0.317723697028284,0.0235996805072271
"20",2013-02-03,"2013020300",3,1,"3","08:06",9,3186,41,"SF",47,53,1,36,0,1,"SF","BAL","(8:06) (Shotgun) C.Kaepernick right guard to BAL 44 for 9 yards (B.Pollard).",1,9,0,0,NA,NA,NA,0,0,NA,"Run",NA,"None",0,NA,NA,0,0,0,NA,0,NA,"C.Kaepernick","00-0027974",1,"right","guard",NA,"None",0,NA,NA,NA,"B.Pollard",NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,7,-7,7,"SF","BAL",0,"None",3,3,3,3,3,0.00382664434792265,0.114207251725541,0.00181882434627419,0.17947265574325,0.288446535276255,0.0037609211983859,0.408467167362372,0,0,2.12956362569022,1.25725762767401,NA,NA,0.341323377535511,0.658676622464489,0.38254210881776,0.617457891182239,0.341323377535511,0.0412187312822494
"21",2013-02-03,"2013020300",3,1,"1","07:28",8,3148,38,"BAL",44,44,10,43,0,0,"SF","BAL","(7:28) (Shotgun) C.Kaepernick scrambles left tackle to BAL 37 for 7 yards (H.Ngata).",1,7,0,0,NA,NA,NA,0,0,NA,"Run",NA,"None",0,NA,NA,0,0,0,NA,0,NA,"C.Kaepernick","00-0027974",1,"left","tackle",NA,"None",0,NA,NA,NA,"H.Ngata",NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,7,-7,7,"SF","BAL",0,"None",3,3,3,3,3,0.00329674519922974,0.0710020852893924,0.000318440034539962,0.108094942731015,0.336736971535509,0.00338752653202705,0.477163288678287,0,0,3.38682125336423,0.397376854302129,NA,NA,0.38254210881776,0.617457891182239,0.395891904682576,0.604108095317424,0.38254210881776,0.0133497958648157
"22",2013-02-03,"2013020300",3,1,"2","06:40",7,3100,48,"BAL",37,37,3,48,0,1,"SF","BAL","(6:40) (Shotgun) F.Gore left guard to BAL 32 for 5 yards (P.Kruger).",1,5,0,0,NA,NA,NA,0,0,NA,"Run",NA,"None",0,NA,NA,0,0,0,NA,0,NA,"F.Gore","00-0023500",1,"left","guard",NA,"None",0,NA,NA,NA,"P.Kruger",NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,7,-7,7,"SF","BAL",0,"None",3,3,3,3,3,0.00321469906625931,0.0586185125762344,0.000483168857579672,0.0891165997813898,0.335063212964105,0.0029760209186776,0.510527785835754,0,0,3.78419810766636,0.218235846874345,NA,NA,0.395891904682576,0.604108095317424,0.402750136124197,0.597249863875803,0.395891904682576,0.00685823144162129
"23",2013-02-03,"2013020300",3,1,"1","06:01",7,3061,39,"BAL",32,32,10,72,0,1,"SF","BAL","(6:01) C.Kaepernick pass deep left to V.Davis to BAL 8 for 24 yards (E.Reed). Pass 20, YAC 4",1,24,0,0,NA,NA,NA,0,0,NA,"Pass","C.Kaepernick","00-0027974",1,"Complete","Deep",20,4,0,"left",0,NA,NA,"None",0,NA,NA,"V.Davis","00-0024221",1,NA,NA,NA,"E.Reed",NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,7,-7,7,"SF","BAL",0,"None",3,3,3,3,3,0.00327717188751124,0.0482741427637436,0.000113468169184945,0.0721296714956914,0.366558409980335,0.00296283204511882,0.506684303658415,0,0,4.00243395454071,1.48033679998268,0.674154979822288,0.806181820160395,0.402750136124197,0.597249863875803,0.447914378467371,0.552085621532629,0.402750136124197,0.0451642423431736
"24",2013-02-03,"2013020300",3,1,"1","05:15",6,3015,46,"BAL",8,8,8,72,1,0,"SF","BAL","(5:15) (Shotgun) F.Gore left tackle to BAL 8 for no gain (A.McClellan).",1,0,0,0,NA,NA,NA,0,0,NA,"Run",NA,"None",0,NA,NA,0,0,0,NA,0,NA,"F.Gore","00-0023500",1,"left","tackle",NA,"None",0,NA,NA,NA,"A.McClellan",NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,7,-7,7,"SF","BAL",0,"None",3,3,3,3,3,0.00106922415597692,0.0129686506941907,3.13400643913824e-05,0.0181225104970585,0.279407532257659,0.00168616657477793,0.686714575755946,0,0,5.48277075452339,-0.512731215203768,NA,NA,0.447914378467371,0.552085621532629,0.429861043687551,0.570138956312449,0.447914378467371,-0.0180533347798198
"25",2013-02-03,"2013020300",3,1,"2","04:31",5,2971,44,"BAL",8,8,8,72,1,0,"SF","BAL","(4:31) (Shotgun) C.Kaepernick pass incomplete short right to M.Crabtree.",1,0,0,0,NA,NA,NA,0,0,NA,"Pass","C.Kaepernick","00-0027974",1,"Incomplete Pass","Short",8,0,0,"right",0,NA,NA,"None",0,NA,NA,"M.Crabtree","00-0026986",0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,7,-7,7,"SF","BAL",0,"None",3,3,3,3,3,0.00144223089783298,0.0147489676161724,1.26149683222841e-05,0.0183392431510645,0.402030662308572,0.00147791603394685,0.561948365024089,0,0,4.97003953931962,-0.857982173593308,2.02996046068038,-2.88794263427369,0.429861043687551,0.570138956312449,0.402655291277234,0.597344708722766,0.429861043687551,-0.0272057524103174
"26",2013-02-03,"2013020300",3,1,"3","04:26",5,2966,5,"BAL",8,8,8,62,1,0,"SF","BAL","(4:26) C.Kaepernick sacked at BAL 18 for -10 yards (P.Kruger).",1,-10,0,0,NA,NA,NA,0,0,NA,"Sack",NA,"00-0027974",0,NA,NA,0,0,1,NA,0,NA,NA,"None",0,NA,NA,NA,"None",0,NA,NA,NA,"P.Kruger",NA,NA,NA,0,NA,NA,1,0,NA,0,NA,NA,NA,0,0,7,-7,7,"SF","BAL",0,"None",3,3,3,3,3,0.0017304739481098,0.0183005819844692,1.83733637326194e-05,0.0206367216940468,0.597817915060875,0.00249447451169506,0.359001459437071,0,0,4.11205736572631,-1.57837455574195,NA,NA,0.402655291277234,0.597344708722766,0.350666527730091,0.649333472269908,0.402655291277234,-0.0519887635471424
"27",2013-02-03,"2013020300",3,1,"4","04:03",5,2943,23,"BAL",18,18,18,62,1,0,"SF","BAL","(4:03) D.Akers 36 yard field goal is GOOD, Center-B.Jennings, Holder-A.Lee.",1,0,1,0,NA,NA,NA,0,0,NA,"Field Goal",NA,"None",0,NA,NA,0,0,0,NA,0,NA,NA,"None",0,NA,NA,NA,"None",0,NA,NA,NA,NA,NA,"Good","36",0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,7,-7,7,"SF","BAL",0,"None",3,3,3,3,3,0.00171150696026049,0.0261079381227949,0.000349226215955269,0.0401346518827405,0.906265713295839,0.000633248916108788,0.0247977146063014,0,0,2.53368280998437,0.466317190015635,NA,NA,0.350666527730091,0.649333472269909,0.368503062338024,0.631496937661976,0.350666527730091,0.0178365346079322
"28",2013-02-03,"2013020300",4,1,NA,"03:58",4,2938,5,"SF",35,35,0,0,0,NA,"BAL","SF","D.Akers kicks 73 yards from SF 35 to BAL -8. J.Jones ran ob at BAL 22 for 30 yards (D.Walker).",1,30,0,0,NA,NA,NA,0,0,NA,"Kickoff",NA,"None",0,NA,NA,0,0,0,NA,0,NA,NA,"None",0,NA,NA,NA,"None",0,NA,NA,NA,"D.Walker",NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,7,3,4,4,"SF","BAL",0,"None",3,3,3,3,3,0.0190555790043778,0.172846730047508,0.00635470062123414,0.261364093995404,0.215202992174038,0.00346592620658962,0.321709977950848,0,0,0.543712425238402,0.194974943651011,NA,NA,0.368503062338024,0.631496937661976,0.362386374177332,0.637613625822668,0.631496937661976,0.00611668816069177
"29",2013-02-03,"2013020300",4,1,"1","03:54",4,2934,4,"BAL",22,78,10,9,0,0,"BAL","SF","(3:54) J.Flacco pass short left to D.Pitta pushed ob at BAL 31 for 9 yards (D.Whitner) [Ald.Smith]. Pass 9, YAC 0",1,9,0,0,NA,NA,NA,0,0,NA,"Pass","J.Flacco","00-0026158",1,"Complete","Short",9,0,1,"left",0,NA,NA,"None",0,NA,NA,"D.Pitta","00-0027714",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,7,3,4,4,"SF","BAL",0,"None",3,3,3,3,3,0.018684381288528,0.166014206339702,0.00542130290951511,0.250784345552491,0.223291227635009,0.00348848484666451,0.33231605142809,0,0,0.738687368889413,0.663376016179869,0.663376016179869,0,0.362386374177332,0.637613625822668,0.343042303102142,0.656957696897858,0.637613625822668,0.0193440710751895
