"","Date","GameID","Drive","qtr","down","time","TimeUnder","TimeSecs","PlayTimeDiff","SideofField","yrdln","yrdline100","ydstogo","ydsnet","GoalToGo","FirstDown","posteam","DefensiveTeam","desc","PlayAttempted","Yards.Gained","sp","Touchdown","ExPointResult","TwoPointConv","DefTwoPoint","Safety","Onsidekick","PuntResult","PlayType","Passer","Passer_ID","PassAttempt","PassOutcome","PassLength","AirYards","YardsAfterCatch","QBHit","PassLocation","InterceptionThrown","Interceptor","Rusher","Rusher_ID","RushAttempt","RunLocation","RunGap","Receiver","Receiver_ID","Reception","ReturnResult","Returner","BlockingPlayer","Tackler1","Tackler2","FieldGoalResult","FieldGoalDistance","Fumble","RecFumbTeam","RecFumbPlayer","Sack","Challenge.Replay","ChalReplayResult","Accepted.Penalty","PenalizedTeam","PenaltyType","PenalizedPlayer","Penalty.Yards","PosTeamScore","DefTeamScore","ScoreDiff","AbsScoreDiff","HomeTeam","AwayTeam","Timeout_Indicator","Timeout_Team","posteam_timeouts_pre","HomeTimeouts_Remaining_Pre","AwayTimeouts_Remaining_Pre","HomeTimeouts_Remaining_Post","AwayTimeouts_Remaining_Post","No_Score_Prob","Opp_Field_Goal_Prob","Opp_Safety_Prob","Opp_Touchdown_Prob","Field_Goal_Prob","Safety_Prob","Touchdown_Prob","ExPoint_Prob","TwoPoint_Prob","ExpPts","EPA","airEPA","yacEPA","Home_WP_pre","Away_WP_pre","Home_WP_post","Away_WP_post","Win_Prob","WPA","Season"
"1",2012-01-07,"2012010700",1,1,NA,"15:00",15,3600,0,"CIN",35,35,0,0,0,NA,"HOU","CIN","M.Nugent kicks 74 yards from CIN 35 to HOU -9. D.Manning, Touchback.",1,0,0,0,NA,NA,NA,0,0,NA,"Kickoff",NA,"None",0,NA,NA,0,0,0,NA,0,NA,"B.Tate","None",0,"left","guard",NA,"None",0,"Touchback",NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,"HOU","CIN",0,"None",3,3,3,3,3,0.00113458114017243,0.180621394958124,0.00623101227344075,0.293309278407024,0.200382438005826,0.00400483174310272,0.314316463472311,0,0,0.201881063539439,0,NA,NA,0.485416409849407,0.514583590150593,0.485416409849407,0.514583590150593,0.485416409849407,0,2011
"2",2012-01-07,"2012010700",1,1,"1","15:00",15,3600,0,"HOU",20,80,10,5,0,0,"HOU","CIN","(15:00) A.Foster left guard to HOU 25 for 5 yards (R.Geathers).",1,5,0,0,NA,NA,NA,0,0,NA,"Run",NA,"None",0,NA,NA,0,0,0,NA,0,NA,"A.Foster","00-0026796",1,"left","guard",NA,"None",0,NA,NA,NA,"R.Geathers",NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,"HOU","CIN",0,"None",3,3,3,3,3,0.00113458114017243,0.180621394958124,0.00623101227344075,0.293309278407024,0.200382438005826,0.00400483174310272,0.314316463472311,0,0,0.201881063539439,0.0654420047785367,NA,NA,0.485416409849407,0.514583590150593,0.489050185049172,0.510949814950828,0.485416409849407,0.00363377519976543,2011
"3",2012-01-07,"2012010700",1,1,"2","14:26",15,3566,34,"HOU",25,75,5,0,0,0,"HOU","CIN","(14:26) PENALTY on HOU-A.Foster, False Start, 5 yards, enforced at HOU 25 - No Play.",1,0,0,0,NA,NA,NA,0,0,NA,"No Play",NA,"None",0,NA,NA,0,0,0,NA,0,NA,NA,"None",0,NA,NA,NA,"None",0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,1,"HOU","False Start","A.Foster",5,0,0,0,0,"HOU","CIN",0,"None",3,3,3,3,3,0.00126124334191146,0.178979456852303,0.00440440075029043,0.288206367127595,0.209416594782379,0.0043717068194309,0.31336023032609,0,0,0.267323068317976,NA,NA,NA,0.489050185049172,0.510949814950828,NA,NA,0.489050185049172,NA,2011
"4",2012-01-07,"2012010700",1,1,"2","14:07",15,3547,19,"HOU",20,80,10,5,0,0,"HOU","CIN","(14:07) B.Tate right end to HOU 25 for 5 yards (T.Howard).",1,5,0,0,NA,NA,NA,0,0,NA,"Run",NA,"None",0,NA,NA,0,0,0,NA,0,NA,"B.Tate","00-0027890",1,"right","end",NA,"None",0,NA,NA,NA,"T.Howard",NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,"HOU","CIN",0,"None",3,3,3,3,3,0.00140823853367269,0.205155413703713,0.00693757283660194,0.330692613379545,0.169788230321107,0.00420534202276796,0.281812589202592,0,0,-0.453726181014155,-0.0664032976188804,NA,NA,0.468399705486085,0.531600294513915,0.468080292603706,0.531919707396294,0.468399705486085,-0.000319412882378745,2011
"5",2012-01-07,"2012010700",1,1,"3","13:31",14,3511,36,"HOU",25,75,5,5,0,0,"HOU","CIN","(13:31) (Shotgun) T.Yates pass incomplete short middle to A.Johnson.",1,0,0,0,NA,NA,NA,0,0,NA,"Pass","T.Yates","00-0028090",1,"Incomplete Pass","Short",4,0,0,"middle",0,NA,NA,"None",0,NA,NA,"A.Johnson","00-0022044",0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,"HOU","CIN",0,"None",3,3,3,3,3,0.00152972721270791,0.210629371488813,0.00548672213494246,0.33306924220302,0.167266370711403,0.00434246007071416,0.277676106178399,0,0,-0.520129478633035,-1.75586218370359,-1.36612088393734,-0.389741299766255,0.468080292603706,0.531919707396294,0.415084664862037,0.584915335137963,0.468080292603706,-0.0529956277416687,2011
"6",2012-01-07,"2012010700",1,1,"4","13:26",14,3506,5,"HOU",25,75,5,5,0,1,"HOU","CIN","(13:26) M.Turk punts 56 yards to CIN 19, Center-J.Weeks. B.Tate to CIN 26 for 7 yards (J.Weeks, S.McManis). (The punt hang time was 4.7 seconds.)",1,7,0,0,NA,NA,NA,0,0,"Clean","Punt",NA,"None",0,NA,NA,0,0,0,NA,0,NA,NA,"None",0,NA,NA,NA,"None",0,NA,"B.Tate",NA,"J.Weeks","S.McManis",NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,"HOU","CIN",0,"None",3,3,3,3,3,0.00163773531711628,0.279987717397955,0.00593304520171194,0.433145649748932,0.0800547676195447,0.00539895347172572,0.193842131243014,0,0,-2.27599166233663,1.42198919508633,NA,NA,0.415084664862037,0.584915335137963,0.489989708609017,0.510010291390983,0.415084664862037,0.0749050437469796,2011
"7",2012-01-07,"2012010700",2,1,"1","13:14",14,3494,12,"CIN",26,74,10,2,0,0,"CIN","HOU","(13:14) C.Benson left end to CIN 28 for 2 yards (B.Cushing).",1,2,0,0,NA,NA,NA,0,0,NA,"Run",NA,"None",0,NA,NA,0,0,0,NA,0,NA,"C.Benson","00-0023439",1,"left","end",NA,"None",0,NA,NA,NA,"B.Cushing",NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,"HOU","CIN",0,"None",3,3,3,3,3,0.00159902803093688,0.159516501820236,0.00391076070529976,0.255537655306437,0.226721381146368,0.00400595462149863,0.348708718369223,0,0,0.854002467250301,-0.3751332513901,NA,NA,0.489989708609017,0.510010291390983,0.499924561493835,0.500075438506165,0.510010291390983,-0.00993485288481777,2011
"8",2012-01-07,"2012010700",2,1,"2","12:42",13,3462,32,"CIN",28,72,8,8,0,0,"CIN","HOU","(12:42) A.Dalton pass short left to A.Green to CIN 34 for 6 yards (J.Joseph, D.Ryans).",1,6,0,0,NA,NA,NA,0,0,NA,"Pass","A.Dalton","00-0027973",1,"Complete","Short",5,1,0,"left",0,NA,NA,"None",0,NA,NA,"A.Green","00-0027942",1,NA,NA,NA,"J.Joseph","D.Ryans",NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,"HOU","CIN",0,"None",3,3,3,3,3,0.00181936953743688,0.172839011672045,0.00390754716754383,0.275789196587683,0.215550452474465,0.00431731880479571,0.325777103756031,0,0,0.478869215860201,0.207001367230685,-0.0017464357662389,0.208747802996924,0.499924561493835,0.500075438506165,0.492100302840611,0.507899697159389,0.500075438506165,0.00782425865322367,2011
"9",2012-01-07,"2012010700",2,1,"3","11:55",12,3415,47,"CIN",34,66,2,8,0,0,"CIN","HOU","(11:55) (Shotgun) A.Dalton pass incomplete short left to C.Benson.",1,0,0,0,NA,NA,NA,0,0,NA,"Pass","A.Dalton","00-0027973",1,"Incomplete Pass","Short",4,0,0,"left",0,NA,NA,"None",0,NA,NA,"C.Benson","00-0023439",0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,"HOU","CIN",0,"None",3,3,3,3,3,0.0019761566292032,0.166626681736358,0.0034635194727428,0.263717847243678,0.22245021993658,0.0042014173457223,0.337564157635715,0,0,0.685870583090886,-2.10018248106783,1.31614900852768,-3.41633148959551,0.492100302840611,0.507899697159389,0.555221737512852,0.444778262487148,0.507899697159389,-0.0631214346722407,2011
"10",2012-01-07,"2012010700",2,1,"4","11:50",12,3410,5,"CIN",34,66,2,8,0,1,"CIN","HOU","(11:50) K.Huber punts 55 yards to HOU 11, Center-C.Harris. J.Jones to HOU 13 for 2 yards (G.Wilson). (The punt hang time was 4.5 seconds.)",1,2,0,0,NA,NA,NA,0,0,"Clean","Punt",NA,"None",0,NA,NA,0,0,0,NA,0,NA,NA,"None",0,NA,NA,NA,"None",0,NA,"J.Jones",NA,"G.Wilson",NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,"HOU","CIN",0,"None",3,3,3,3,3,0.00239872786835335,0.242989470288979,0.00403533705539586,0.38364849869546,0.132488658578213,0.00605489009216586,0.228384417421433,0,0,-1.41431189797695,1.80445453061965,NA,NA,0.555221737512852,0.444778262487148,0.476099769900055,0.523900230099945,0.444778262487148,0.0791219676127966,2011
